YEARID	PARENTSTANDARDIDENTIFIER	IDENTIFIER	NAME	DESCRIPTION	SUBJECTAREA	CONVERSIONSCALEID	GRADESCALEITEMDCID	ISASSIGNMENTALLOWED	ISACTIVE	DISPLAYPOSITION	ISCOMMENTINCLUDED	MAXCOMMENTLENGTH	PRIMARYCOURSES	WEIGHT	ISCALCBYLOWERSTANDARD
32	SP4U.F	SP4U.F.2	F.2 - Developing Skills of Investigation and Communication	investigate special relativity and quantum mechanics, and solve related problems;	Science	22532	2473	1	1	262	0	4000	SPH4U1,SPH4U1B		1
32	SP4U.F	SP4U.F.3	F.3 - Understanding Basic Concepts	demonstrate an understanding of the evidence that supports the basic concepts of quantum mechanics and Einsteinís theory of special relativity.	Science	22532	2473	1	1	263	0	4000	SPH4U1,SPH4U1B		1
32	S9-12	SV3E	Environmental Science	Environmental Science	Science	2205	1180	0	1	200	0	4000	SVN3E1		1
32	SV3E	SV3E.A	Strand: A - SCIENTIFIC INVESTIGATION SKILLS AND CAREER EXPLORATION	SCIENTIFIC INVESTIGATION SKILLS AND CAREER EXPLORATION	Science	22532	2173	1	1	210	0	4000	SVN3E1	1	1
32	SV3E.A	SV3E.A.1	A.1 - Scientific Investigation Skills	demonstrate scientific investigation skills (related to both inquiry and research) in the four areas of skills (initiating and planning, performing and recording, analysing and interpreting, and communicating);	Science	22532	2473	1	1	211	0	4000	SVN3E1		1
32	SV3E.A	SV3E.A.2	A.2 - Career Exploration	identify and describe careers related to the fields of science under study, and describe contributions of scientists, including Canadians, to those fields.	Science	22532	2473	1	1	212	0	4000	SVN3E1		1
32	SV3E	SV3E.B	Strand: B - HUMAN IMPACT ON THE ENVIRONMENT	HUMAN IMPACT ON THE ENVIRONMENT	Science	22532	2173	1	1	220	0	4000	SVN3E1	1	1
32	SV3E.B	SV3E.B.1	B.1 - Relating Science to Technology, Society, and the Environment	analyse selected current environmental problems in terms of the role human activities have played in creating or perpetuating them, and propose possible solutions to one such problem;	Science	22532	2473	1	1	221	0	4000	SVN3E1		1
32	SV3E.B	SV3E.B.2	B.2 - Developing Skills of Investigation and Communication	investigate air, soil, and water quality in natural and disturbed environments, using appropriate technology;	Science	22532	2473	1	1	222	0	4000	SVN3E1		1
32	SV3E.B	SV3E.B.3	B.3 - Understanding Basic Concepts	demonstrate an understanding of some of the ways in which human activities affect the environment and how the impact of those activities is measured and monitored.	Science	22532	2473	1	1	223	0	4000	SVN3E1		1
32	SV3E	SV3E.C	Strand: C - HUMAN HEALTH AND THE ENVIRONMENT	HUMAN HEALTH AND THE ENVIRONMENT	Science	22532	2173	1	1	230	0	4000	SVN3E1	1	1
32	SV3E.C	SV3E.C.1	C.1 - Relating Science to Technology, Society, and the Environment	analyse the effects on human health of environmental contaminants and a significant environmental phenomenon;	Science	22532	2473	1	1	231	0	4000	SVN3E1		1
32	SV3E.C	SV3E.C.2	C.2 - Developing Skills of Investigation and Communication	investigate how different environmental factors can affect peopleís health and their lifestyle choices;	Science	22532	2473	1	1	232	0	4000	SVN3E1		1
32	SV3E.C	SV3E.C.3	C.3 - Understanding Basic Concepts	demonstrate an understanding of the ways in which environmental factors can affect human health and how their impact can be reduced.	Science	22532	2473	1	1	233	0	4000	SVN3E1		1
32	SV3E	SV3E.D	Strand: D - ENERGY CONSERVATION	ENERGY CONSERVATION	Science	22532	2173	1	1	240	0	4000	SVN3E1	1	1
32	SV3E.D	SV3E.D.1	D.1 - Relating Science to Technology, Society, and the Environment	evaluate initiatives and technological innovations related to energy consumption and conservation, and assess their impact on personal lifestyles, social attitudes, and the environment;	Science	22532	2473	1	1	241	0	4000	SVN3E1		1
32	SV3E.D	SV3E.D.2	D.2 - Developing Skills of Investigation and Communication	investigate various methods of conserving energy and improving energy efficiency;	Science	22532	2473	1	1	242	0	4000	SVN3E1		1
32	SV3E.D	SV3E.D.3	D.3 - Understanding Basic Concepts	demonstrate an understanding of the basic principles of energy production, with reference to both renewable and non-renewable sources, and of various methods of energy conservation.	Science	22532	2473	1	1	243	0	4000	SVN3E1		1
32	SV3E	SV3E.E	Strand: E - NATURAL RESOURCE SCIENCE AND MANAGEMENT	NATURAL RESOURCE SCIENCE AND MANAGEMENT	Science	22532	2173	1	1	250	0	4000	SVN3E1	1	1
32	SV3E.E	SV3E.E.1	E.1 - Relating Science to Technology, Society, and the Environment	assess the environmental impact of the harvesting and/or extraction of resources, including ways of reducing this impact, and analyse threats to the sustainability of natural resources;	Science	22532	2473	1	1	251	0	4000	SVN3E1		1
32	SV3E.E	SV3E.E.2	E.2 - Developing Skills of Investigation and Communication	investigate methods scientists use to classify and monitor natural resources, and conduct investigations using those methods;	Science	22532	2473	1	1	252	0	4000	SVN3E1		1
32	SV3E.E	SV3E.E.3	E.3 - Understanding Basic Concepts	demonstrate an understanding of the sustainable use of resources and its relationship to the biodiversity and sustainability of ecosystems.	Science	22532	2473	1	1	253	0	4000	SVN3E1		1
32	SV3E	SV3E.F	Strand: F - THE SAFE AND ENVIRONMENTALLY RESPONSIBLE WORKPLACE	THE SAFE AND ENVIRONMENTALLY RESPONSIBLE WORKPLACE	Science	22532	2173	1	1	260	0	4000	SVN3E1	1	1
32	SV3E.F	SV3E.F.1	F.1 - Relating Science to Technology, Society, and the Environment	assess workplace situations with respect to safety and environmental issues, and propose a course of action to address unsafe working conditions;	Science	22532	2473	1	1	261	0	4000	SVN3E1		1
32	SV3E.F	SV3E.F.2	F.2 - Developing Skills of Investigation and Communication	investigate a variety of safe and environmentally responsible workplace practices;	Science	22532	2473	1	1	262	0	4000	SVN3E1		1
32	SV3E.F	SV3E.F.3	F.3 - Understanding Basic Concepts	demonstrate an understanding of general workplace safety procedures and environmentally responsible practices.	Science	22532	2473	1	1	263	0	4000	SVN3E1		1
32	S9-12	SV3M	Environmental Science	Environmental Science	Science	2205	1180	0	1	200	0	4000	SVN3M1		1
32	SV3M	SV3M.A	Strand: A - SCIENTIFIC INVESTIGATION SKILLS AND CAREER EXPLORATION	Scientific Investigation Skills and Career Exploration	Science	22532	2173	1	1	210	0	4000	SVN3M1	1	1
32	SV3M.A	SV3M.A.1	A.1 - Scientific Investigation Skills	demonstrate scientific investigation skills (related to both inquiry and research) in the four areas of skills (initiating and planning, performing and recording, analysing and interpreting, and communicating);	Science	22532	2473	1	1	211	0	4000	SVN3M1		1
32	SV3M.A	SV3M.A.2	A.2 - Career Exploration	identify and describe careers related to the fields of science under study, and describe the contributions of scientists, including Canadians, to those fields.	Science	22532	2473	1	1	212	0	4000	SVN3M1		1
32	SV3M	SV3M.B	Strand: B - SCIENTIFIC SOLUTIONS TO CONTEMPORARY ENVIRONMENTAL CHALLENGES	SCIENTIFIC SOLUTIONS TO CONTEMPORARY ENVIRONMENTAL CHALLENGES	Science	22532	2173	1	1	220	0	4000	SVN3M1	1	1
32	SV3M.B	SV3M.B.1	B.1 - Relating Science to Technology, Society, and the Environment	analyse social and economic issues related to an environmental challenge, and how societal needs influence scientific endeavours related to the environment;	Science	22532	2473	1	1	221	0	4000	SVN3M1		1
32	SV3M.B	SV3M.B.2	B.2 - Developing Skills of Investigation and Communication	investigate a range of perspectives that have contributed to scientific knowledge about the environment, and how scientific knowledge and procedures are applied to address contemporary environmental problems;	Science	22532	2473	1	1	222	0	4000	SVN3M1		1
32	SV3M.B	SV3M.B.3	B.3 - Understanding Basic Concepts	demonstrate an understanding of major contemporary environmental challenges and how we acquire knowledge about them.	Science	22532	2473	1	1	223	0	4000	SVN3M1		1
32	SV3M	SV3M.C	Strand: C - HUMAN HEALTH AND THE ENVIRONMENT	HUMAN HEALTH AND THE ENVIRONMENT	Science	22532	2173	1	1	230	0	4000	SVN3M1	1	1
32	SV3M.C	SV3M.C.1	C.1 - Relating Science to Technology, Society, and the Environment	analyse initiatives, both governmental and non-governmental, that are intended to reduce the impact of environmental factors on human health;	Science	22532	2473	1	1	231	0	4000	SVN3M1		1
32	SV3M.C	SV3M.C.2	C.2 - Developing Skills of Investigation and Communication	investigate environmental factors that can affect human health, and analyse related data;	Science	22532	2473	1	1	232	0	4000	SVN3M1		1
32	SV3M.C	SV3M.C.3	C.3 - Understanding Basic Concepts	demonstrate an understanding of various environmental factors that can affect human health, and explain how the impact of these factors can be reduced.	Science	22532	2473	1	1	233	0	4000	SVN3M1		1
32	SV3M	SV3M.D	Strand: D - SUSTAINABLE AGRICULTURE AND FORESTRY	SUSTAINABLE AGRICULTURE AND FORESTRY	Science	22532	2173	1	1	240	0	4000	SVN3M1	1	1
32	SV3M.D	SV3M.D.1	D.1 - Relating Science to Technology, Society, and the Environment	evaluate the impact of agricultural and forestry practices on human health, the economy, and the environment;	Science	22532	2473	1	1	241	0	4000	SVN3M1		1
32	SV3M.D	SV3M.D.2	D.2 - Developing Skills of Investigation and Communication	investigate conditions necessary for plant growth, including the soil components most suitable for various species, and various environmentally sustainable methods that can be used to promote growth;	Science	22532	2473	1	1	242	0	4000	SVN3M1		1
32	SV3M.D	SV3M.D.3	D.3 - Understanding Basic Concepts	demonstrate an understanding of conditions required for plant growth and of a variety of environmentally sustainable practices that can be used to promote growth.	Science	22532	2473	1	1	243	0	4000	SVN3M1		1
32	SV3M	SV3M.E	Strand: E - REDUCING AND MANAGING WASTE	REDUCING AND MANAGING WASTE	Science	22532	2173	1	1	250	0	4000	SVN3M1	1	1
32	SV3M.E	SV3M.E.1	E.1 - Relating Science to Technology, Society, and the Environment	analyse economic, political, and environmental considerations affecting waste management strategies;	Science	22532	2473	1	1	251	0	4000	SVN3M1		1
32	SV3M.E	SV3M.E.2	E.2 - Developing Skills of Investigation and Communication	investigate the effectiveness of various waste management practices;	Science	22532	2473	1	1	252	0	4000	SVN3M1		1
32	SV3M.E	SV3M.E.3	E.3 - Understanding Basic Concepts	demonstrate an understanding of the nature and types of waste and strategies for its management.	Science	22532	2473	1	1	253	0	4000	SVN3M1		1
32	SV3M	SV3M.F	Strand: F - CONSERVATION OF ENERGY	CONSERVATION OF ENERGY	Science	22532	2173	1	1	260	0	4000	SVN3M1	1	1
32	SV3M.F	SV3M.F.1	F.1 - Relating Science to Technology, Society, and the Environment	assess the impact on society and the environment of the use of various renewable and non-renewable energy sources, and propose a plan to reduce energy consumption;	Science	22532	2473	1	1	261	0	4000	SVN3M1		1
32	SV3M.F	SV3M.F.2	F.2 - Developing Skills of Investigation and Communication	investigate various methods of conserving energy and improving energy efficiency;	Science	22532	2473	1	1	262	0	4000	SVN3M1		1
32	SV3M.F	SV3M.F.3	F.3 - Understanding Basic Concepts	demonstrate an understanding of energy production, consumption, and conservation with respect to a variety of renewable and non?renewable sources.	Science	22532	2473	1	1	263	0	4000	SVN3M1		1
32	S9-12	TC	Construction Technology	Construction Technology	Technological Education	2205	1180	0	1	200	0	4000	TCJ2O1		1
32	TC	TC.A	Strand: A - CONSTRUCTION TECHNOLOGY FUNDAMENTALS	CONSTRUCTION TECHNOLOGY FUNDAMENTALS	Technological Education	22532	2173	1	1	210	0	4000	TCJ2O1	1	1
32	TC.A	TC.A.1	A.1 - Building Components, Materials, and Processes	describe the components and systems of buildings, the properties of various building materials, and the processes in which those materials are used	Technological Education	22532	2473	1	1	211	0	4000	TCJ2O1		1
32	TC.A	TC.A.2	A.2 - Tools, Equipment, and Techniques	demonstrate an understanding of the safe and correct use of construction tools, equipment, and techniques	Technological Education	22532	2473	1	1	212	0	4000	TCJ2O1		1
32	TC.A	TC.A.3	A.3 - Terminology	use correct terminology to describe building components and construction materials, tools, equipment, and processes	Technological Education	22532	2473	1	1	213	0	4000	TCJ2O1		1
32	TC	TC.B	Strand: B - DESIGN, LAYOUT, AND PLANNING SKILLS	DESIGN, LAYOUT, AND PLANNING SKILLS	Technological Education	22532	2173	1	1	220	0	4000	TCJ2O1	1	1
32	TC.B	TC.B.1	B.1 - Design and Problem Solving	design construction projects, individually or in small groups, applying a design process to plan and develop the projects and other problem-solving processes to address various related problems and challenges	Technological Education	22532	2473	1	1	221	0	4000	TCJ2O1		1
32	TC.B	TC.B.2	B.2 - Technical Drawings	use drawings to represent design ideas and solutions to technological challenges, and interpret drawings accurately when working on construction projects	Technological Education	22532	2473	1	1	222	0	4000	TCJ2O1		1
32	TC.B	TC.B.3	B.3 - Mathematical Skills	apply the mathematical skills required in the planning and building of construction projects	Technological Education	22532	2473	1	1	223	0	4000	TCJ2O1		1
